ps,n,time,total_cells,active_cells,stem_cells,active_stem_cells
0.2,10,37,52839.0,9384.0,4.0,0.0
0.2,10,38,57799.0,9920.0,4.0,0.0
0.2,10,39,63097.0,10596.0,4.0,0.0
0.2,10,40,68683.0,11172.0,4.0,0.0
0.2,10,41,74626.0,11886.0,4.0,0.0
0.2,10,42,80888.0,12524.0,4.0,0.0
0.2,10,43,87530.0,13284.0,4.0,0.0
0.2,10,44,94506.0,13952.0,4.0,0.0
0.2,10,45,101842.0,14672.0,4.0,0.0
0.2,10,46,109525.0,15366.0,4.0,0.0
0.2,10,47,117626.0,16202.0,4.0,0.0
0.2,10,48,126121.0,16990.0,4.0,0.0
0.2,10,49,134991.0,17740.0,4.0,0.0
0.2,10,50,144329.0,18676.0,4.0,0.0
0.2,10,51,154103.0,19548.0,4.0,0.0
0.2,10,52,164243.0,20280.0,4.0,0.0
0.2,10,53,174871.0,21256.0,4.0,0.0
0.2,10,54,185930.0,22118.0,4.0,0.0
0.2,10,55,197455.0,23050.0,4.0,0.0
0.2,10,56,209483.0,24056.0,4.0,0.0
0.2,10,57,221962.0,24958.0,4.0,0.0
0.2,10,58,234934.0,25944.0,4.0,0.0
0.2,10,59,248390.0,26912.0,4.0,0.0
0.2,10,60,262355.0,27930.0,4.0,0.0
1.0,4,1,2.0,2.0,2.0,2.0
1.0,4,2,4.0,4.0,4.0,4.0
1.0,4,3,8.0,8.0,8.0,8.0
1.0,4,4,16.0,16.0,16.0,16.0
1.0,4,5,32.0,32.0,32.0,32.0
1.0,4,6,61.0,58.0,61.0,58.0
1.0,4,7,110.0,98.0,110.0,98.0
1.0,4,8,183.0,146.0,183.0,146.0
1.0,4,9,291.0,216.0,291.0,216.0
1.0,4,10,441.0,300.0,441.0,300.0
1.0,4,11,642.0,402.0,642.0,402.0
1.0,4,12,896.0,508.0,896.0,508.0
1.0,4,13,1213.0,634.0,1213.0,634.0
1.0,4,14,1612.0,798.0,1612.0,798.0
1.0,4,15,2092.0,960.0,2092.0,960.0
1.0,4,16,2677.0,1170.0,2677.0,1170.0
1.0,4,17,3357.0,1360.0,3357.0,1360.0
1.0,4,18,4144.0,1574.0,4144.0,1574.0
1.0,4,19,5054.0,1820.0,5054.0,1820.0
1.0,4,20,6085.0,2062.0,6085.0,2062.0
1.0,4,21,7255.0,2340.0,7255.0,2340.0
1.0,4,22,8576.0,2642.0,8576.0,2642.0
1.0,4,23,10063.0,2974.0,10063.0,2974.0
1.0,4,24,11692.0,3258.0,11692.0,3258.0
1.0,4,25,13500.0,3616.0,13500.0,3616.0
1.0,4,26,15505.0,4010.0,15505.0,4010.0
1.0,4,27,17702.0,4394.0,17702.0,4394.0
1.0,4,28,20106.0,4808.0,20106.0,4808.0
1.0,4,29,22720.0,5228.0,22720.0,5228.0
1.0,4,30,25566.0,5692.0,25566.0,5692.0
1.0,4,31,28641.0,6150.0,28641.0,6150.0
1.0,4,32,31941.0,6600.0,31941.0,6600.0
1.0,4,33,35507.0,7132.0,35507.0,7132.0
1.0,4,34,39339.0,7664.0,39339.0,7664.0
1.0,4,35,43489.0,8300.0,43489.0,8300.0
1.0,4,36,47825.0,8672.0,47825.0,8672.0
1.0,4,37,52446.0,9242.0,52446.0,9242.0
1.0,4,38,57400.0,9908.0,57400.0,9908.0
1.0,4,39,62662.0,10524.0,62662.0,10524.0
1.0,4,40,68230.0,11136.0,68230.0,11136.0
1.0,4,41,74158.0,11856.0,74158.0,11856.0
1.0,4,42,80400.0,12484.0,80400.0,12484.0
1.0,4,43,87009.0,13218.0,87009.0,13218.0
1.0,4,44,93949.0,13880.0,93949.0,13880.0
1.0,4,45,101274.0,14650.0,101274.0,14650.0
1.0,4,46,108974.0,15400.0,108974.0,15400.0
1.0,4,47,117049.0,16150.0,117049.0,16150.0
1.0,4,48,125558.0,17018.0,125558.0,17018.0
1.0,4,49,134386.0,17656.0,134386.0,17656.0
1.0,4,50,143688.0,18604.0,143688.0,18604.0
1.0,4,51,153401.0,19426.0,153401.0,19426.0
1.0,4,52,163540.0,20278.0,163540.0,20278.0
1.0,4,53,174061.0,21042.0,174061.0,21042.0
1.0,4,54,185063.0,22004.0,185063.0,22004.0
1.0,4,55,196546.0,22966.0,196546.0,22966.0
1.0,4,56,208531.0,23970.0,208531.0,23970.0
1.0,4,57,220965.0,24868.0,220965.0,24868.0
1.0,4,58,233917.0,25904.0,233917.0,25904.0
1.0,5,1,2.0,2.0,2.0,2.0
1.0,5,2,4.0,4.0,4.0,4.0
1.0,5,3,8.0,8.0,8.0,8.0
1.0,5,4,16.0,16.0,16.0,16.0
1.0,5,5,32.0,32.0,32.0,32.0
1.0,5,6,61.0,58.0,61.0,58.0
1.0,5,7,112.0,102.0,112.0,102.0
1.0,5,8,183.0,142.0,183.0,142.0
1.0,5,9,291.0,216.0,291.0,216.0
1.0,5,10,444.0,306.0,444.0,306.0
1.0,5,11,650.0,412.0,650.0,412.0
1.0,5,12,909.0,518.0,909.0,518.0
1.0,5,13,1230.0,642.0,1230.0,642.0
1.0,5,14,1642.0,824.0,1642.0,824.0
1.0,5,15,2135.0,986.0,2135.0,986.0
1.0,5,16,2707.0,1144.0,2707.0,1144.0
1.0,5,17,3389.0,1364.0,3389.0,1364.0
1.0,5,18,4181.0,1584.0,4181.0,1584.0
1.0,5,19,5087.0,1812.0,5087.0,1812.0
1.0,5,20,6127.0,2080.0,6127.0,2080.0
1.0,5,21,7289.0,2324.0,7289.0,2324.0
1.0,5,22,8630.0,2682.0,8630.0,2682.0
1.0,5,23,10102.0,2944.0,10102.0,2944.0
1.0,5,24,11745.0,3286.0,11745.0,3286.0
1.0,5,25,13562.0,3634.0,13562.0,3634.0
1.0,5,26,15557.0,3990.0,15557.0,3990.0
1.0,5,27,17752.0,4390.0,17752.0,4390.0
1.0,5,28,20162.0,4820.0,20162.0,4820.0
1.0,5,29,22773.0,5222.0,22773.0,5222.0
1.0,5,30,25638.0,5730.0,25638.0,5730.0
1.0,5,31,28697.0,6118.0,28697.0,6118.0
1.0,5,32,32027.0,6660.0,32027.0,6660.0
1.0,5,33,35576.0,7098.0,35576.0,7098.0
1.0,5,34,39399.0,7646.0,39399.0,7646.0
1.0,5,35,43473.0,8148.0,43473.0,8148.0
1.0,5,36,47852.0,8758.0,47852.0,8758.0
1.0,5,37,52541.0,9378.0,52541.0,9378.0
1.0,5,38,57511.0,9940.0,57511.0,9940.0
1.0,5,39,62792.0,10562.0,62792.0,10562.0
1.0,5,40,68393.0,11202.0,68393.0,11202.0
1.0,5,41,74318.0,11850.0,74318.0,11850.0
1.0,5,42,80556.0,12476.0,80556.0,12476.0
1.0,5,43,87115.0,13118.0,87115.0,13118.0
1.0,5,44,94082.0,13934.0,94082.0,13934.0
1.0,5,45,101396.0,14628.0,101396.0,14628.0
1.0,5,46,109082.0,15372.0,109082.0,15372.0
1.0,5,47,117189.0,16214.0,117189.0,16214.0
1.0,5,48,125646.0,16914.0,125646.0,16914.0
1.0,5,49,134538.0,17784.0,134538.0,17784.0
1.0,5,50,143864.0,18652.0,143864.0,18652.0
1.0,5,51,153607.0,19486.0,153607.0,19486.0
1.0,5,52,163798.0,20382.0,163798.0,20382.0
1.0,5,53,174403.0,21210.0,174403.0,21210.0
1.0,5,54,185457.0,22108.0,185457.0,22108.0
1.0,5,55,196983.0,23052.0,196983.0,23052.0
1.0,5,56,209009.0,24052.0,209009.0,24052.0
1.0,5,57,221480.0,24942.0,221480.0,24942.0
1.0,5,58,234437.0,25914.0,234437.0,25914.0
1.0,5,59,247880.0,26886.0,247880.0,26886.0
1.0,5,60,261851.0,27942.0,261851.0,27942.0
0.6,2,1,2.0,2.0,2.0,2.0
0.6,2,2,4.0,4.0,2.0,2.0
0.6,2,3,8.0,8.0,4.0,4.0
0.6,2,4,16.0,16.0,5.0,5.0
0.6,2,5,32.0,32.0,7.0,7.0
0.6,2,6,61.0,58.0,9.0,9.0
0.6,2,7,111.0,100.0,15.0,14.0
0.6,2,8,191.0,160.0,24.0,22.0
0.6,2,9,308.0,234.0,33.0,26.0
0.6,2,10,472.0,328.0,42.0,28.0
0.6,2,11,689.0,434.0,53.0,30.0
0.6,2,12,959.0,540.0,65.0,26.0
0.6,2,13,1301.0,684.0,71.0,20.0
0.6,2,14,1718.0,834.0,78.0,21.0
0.6,2,15,2226.0,1016.0,84.0,18.0
0.6,2,16,2834.0,1216.0,91.0,18.0
0.6,2,17,3543.0,1418.0,97.0,14.0
0.6,2,18,4356.0,1626.0,100.0,9.0
0.6,2,19,5297.0,1882.0,104.0,11.0
0.6,2,20,6383.0,2172.0,109.0,11.0
0.6,2,21,7586.0,2406.0,115.0,13.0
0.6,2,22,8950.0,2728.0,119.0,11.0
0.6,2,23,10459.0,3018.0,122.0,9.0
0.6,2,24,12164.0,3410.0,124.0,7.0
0.6,2,25,14052.0,3776.0,128.0,11.0
0.6,2,26,16123.0,4142.0,132.0,9.0
0.6,2,27,18371.0,4496.0,135.0,7.0
0.6,2,28,20836.0,4930.0,139.0,8.0
0.6,2,29,23511.0,5350.0,140.0,4.0
0.6,2,30,26426.0,5830.0,142.0,4.0
0.6,2,31,29585.0,6318.0,143.0,2.0
0.6,2,32,32984.0,6798.0,143.0,0.0
0.6,2,33,36634.0,7300.0,143.0,0.0
0.6,2,34,40536.0,7804.0,143.0,0.0
0.6,2,35,44707.0,8342.0,143.0,0.0
0.6,2,36,49167.0,8920.0,143.0,0.0
0.6,2,37,53900.0,9466.0,143.0,0.0
0.6,2,38,58951.0,10102.0,143.0,0.0
0.6,2,39,64294.0,10686.0,143.0,0.0
0.6,2,40,69948.0,11308.0,143.0,0.0
0.6,2,41,75950.0,12004.0,143.0,0.0
0.6,2,42,82257.0,12614.0,143.0,0.0
0.6,2,43,88948.0,13382.0,143.0,0.0
0.6,2,44,95979.0,14062.0,143.0,0.0
0.6,2,45,103427.0,14896.0,143.0,0.0
0.6,2,46,111256.0,15658.0,143.0,0.0
0.6,2,47,119481.0,16450.0,143.0,0.0
0.6,2,48,128065.0,17168.0,143.0,0.0
0.6,2,49,137065.0,18000.0,143.0,0.0
0.6,2,50,146416.0,18702.0,143.0,0.0
0.6,2,51,156238.0,19644.0,143.0,0.0
0.6,2,52,166507.0,20538.0,143.0,0.0
0.6,2,53,177217.0,21420.0,143.0,0.0
0.6,2,54,188362.0,22290.0,143.0,0.0
0.6,2,55,200009.0,23294.0,143.0,0.0
0.6,2,56,212095.0,24172.0,143.0,0.0
0.6,2,57,224674.0,25158.0,143.0,0.0
0.6,2,58,237782.0,26216.0,143.0,0.0
0.6,2,59,251344.0,27124.0,143.0,0.0
0.6,2,60,265506.0,28324.0,143.0,0.0
1.0,2,1,2.0,2.0,2.0,2.0
1.0,2,2,4.0,4.0,4.0,4.0
1.0,2,3,8.0,8.0,8.0,8.0
1.0,2,4,16.0,16.0,16.0,16.0
1.0,2,5,32.0,32.0,32.0,32.0
1.0,2,6,61.0,58.0,61.0,58.0
1.0,2,7,113.0,104.0,113.0,104.0
1.0,2,8,192.0,158.0,192.0,158.0
1.0,2,9,305.0,226.0,305.0,226.0
1.0,2,10,459.0,308.0,459.0,308.0
1.0,2,11,671.0,424.0,671.0,424.0
1.0,2,12,931.0,520.0,931.0,520.0
1.0,2,13,1265.0,668.0,1265.0,668.0
1.0,2,14,1668.0,806.0,1668.0,806.0
1.0,2,15,2154.0,972.0,2154.0,972.0
1.0,2,16,2750.0,1192.0,2750.0,1192.0
1.0,2,17,3450.0,1400.0,3450.0,1400.0
1.0,2,18,4251.0,1602.0,4251.0,1602.0
1.0,2,19,5149.0,1796.0,5149.0,1796.0
1.0,2,20,6200.0,2102.0,6200.0,2102.0
1.0,2,21,7405.0,2410.0,7405.0,2410.0
1.0,2,22,8725.0,2640.0,8725.0,2640.0
1.0,2,23,10238.0,3026.0,10238.0,3026.0
1.0,2,24,11900.0,3324.0,11900.0,3324.0
1.0,2,25,13747.0,3694.0,13747.0,3694.0
1.0,2,26,15757.0,4020.0,15757.0,4020.0
1.0,2,27,17961.0,4408.0,17961.0,4408.0
1.0,2,28,20357.0,4792.0,20357.0,4792.0
1.0,2,29,22981.0,5248.0,22981.0,5248.0
1.0,2,30,25829.0,5696.0,25829.0,5696.0
1.0,2,31,28924.0,6190.0,28924.0,6190.0
1.0,2,32,32242.0,6636.0,32242.0,6636.0
1.0,2,33,35827.0,7170.0,35827.0,7170.0
1.0,2,34,39694.0,7734.0,39694.0,7734.0
1.0,2,35,43817.0,8246.0,43817.0,8246.0
1.0,2,36,48217.0,8800.0,48217.0,8800.0
1.0,2,37,52930.0,9426.0,52930.0,9426.0
1.0,2,38,57933.0,10006.0,57933.0,10006.0
1.0,2,39,63245.0,10624.0,63245.0,10624.0
1.0,2,40,68834.0,11178.0,68834.0,11178.0
1.0,2,41,74773.0,11878.0,74773.0,11878.0
1.0,2,42,81078.0,12610.0,81078.0,12610.0
1.0,2,43,87662.0,13168.0,87662.0,13168.0
1.0,2,44,94673.0,14022.0,94673.0,14022.0
1.0,2,45,101990.0,14634.0,101990.0,14634.0
1.0,2,46,109748.0,15516.0,109748.0,15516.0
1.0,2,47,117861.0,16226.0,117861.0,16226.0
1.0,2,48,126409.0,17096.0,126409.0,17096.0
1.0,2,49,135337.0,17856.0,135337.0,17856.0
1.0,2,50,144681.0,18688.0,144681.0,18688.0
1.0,2,51,154448.0,19534.0,154448.0,19534.0
1.0,2,52,164633.0,20370.0,164633.0,20370.0
1.0,2,53,175305.0,21344.0,175305.0,21344.0
1.0,2,54,186404.0,22198.0,186404.0,22198.0
1.0,2,55,197951.0,23094.0,197951.0,23094.0
1.0,2,56,209969.0,24036.0,209969.0,24036.0
1.0,2,57,222487.0,25036.0,222487.0,25036.0
1.0,2,58,235484.0,25994.0,235484.0,25994.0
1.0,2,59,248994.0,27020.0,248994.0,27020.0
1.0,2,60,262977.0,27966.0,262977.0,27966.0
0.2,9,1,2.0,2.0,1.0,1.0
0.2,9,2,4.0,4.0,1.0,1.0
0.2,9,3,8.0,8.0,2.0,2.0
0.2,9,4,16.0,16.0,3.0,3.0
0.2,9,5,32.0,32.0,4.0,4.0
0.2,9,6,61.0,58.0,4.0,3.0
0.2,9,7,107.0,92.0,4.0,3.0
0.2,9,8,180.0,146.0,4.0,2.0
0.2,9,9,283.0,206.0,4.0,2.0
0.2,9,10,429.0,292.0,4.0,2.0
0.2,9,11,628.0,398.0,4.0,1.0
0.2,9,12,874.0,492.0,4.0,1.0
0.2,9,13,1200.0,652.0,4.0,1.0
0.2,9,14,1603.0,806.0,4.0,1.0
0.2,9,15,2079.0,952.0,4.0,0.0
0.2,9,16,2643.0,1128.0,4.0,0.0
0.2,9,17,3311.0,1336.0,4.0,0.0
0.2,9,18,4096.0,1570.0,4.0,0.0
0.2,9,19,5002.0,1812.0,4.0,0.0
0.2,9,20,6026.0,2048.0,4.0,0.0
0.2,9,21,7176.0,2300.0,4.0,0.0
0.2,9,22,8488.0,2624.0,4.0,0.0
0.2,9,23,9958.0,2940.0,4.0,0.0
0.2,9,24,11556.0,3196.0,4.0,0.0
0.2,9,25,13381.0,3650.0,4.0,0.0
0.2,9,26,15359.0,3956.0,4.0,0.0
0.2,9,27,17547.0,4376.0,4.0,0.0
0.2,9,28,19952.0,4810.0,4.0,0.0
0.2,9,29,22552.0,5200.0,4.0,0.0
0.2,9,30,25379.0,5654.0,4.0,0.0
0.2,9,31,28428.0,6098.0,4.0,0.0
0.2,9,32,31674.0,6492.0,4.0,0.0
0.2,9,33,35202.0,7056.0,4.0,0.0
0.2,9,34,39007.0,7610.0,4.0,0.0
0.2,9,35,43039.0,8064.0,4.0,0.0
0.2,9,36,47391.0,8704.0,4.0,0.0
0.2,9,37,52046.0,9310.0,4.0,0.0
0.2,9,38,56988.0,9884.0,4.0,0.0
0.2,9,39,62220.0,10464.0,4.0,0.0
0.2,9,40,67849.0,11258.0,4.0,0.0
0.2,9,41,73756.0,11814.0,4.0,0.0
0.2,9,42,79963.0,12414.0,4.0,0.0
0.2,9,43,86538.0,13150.0,4.0,0.0
0.2,9,44,93492.0,13908.0,4.0,0.0
0.2,9,45,100730.0,14476.0,4.0,0.0
0.2,9,46,108405.0,15350.0,4.0,0.0
0.2,9,47,116421.0,16032.0,4.0,0.0
0.2,9,48,124829.0,16816.0,4.0,0.0
0.2,9,49,133681.0,17704.0,4.0,0.0
0.2,9,50,142930.0,18498.0,4.0,0.0
0.2,9,51,152598.0,19336.0,4.0,0.0
0.2,9,52,162683.0,20170.0,4.0,0.0
0.2,9,53,173231.0,21096.0,4.0,0.0
0.2,9,54,184216.0,21970.0,4.0,0.0
0.2,9,55,195651.0,22870.0,4.0,0.0
0.2,9,56,207520.0,23738.0,4.0,0.0
0.2,9,57,219956.0,24872.0,4.0,0.0
0.2,9,58,232887.0,25862.0,4.0,0.0
0.2,9,59,246273.0,26772.0,4.0,0.0
0.3,6,1,2.0,2.0,1.0,1.0
0.3,6,2,4.0,4.0,1.0,1.0
0.3,6,3,8.0,8.0,2.0,2.0
0.3,6,4,16.0,16.0,3.0,3.0
0.3,6,5,32.0,32.0,4.0,4.0
0.3,6,6,62.0,60.0,4.0,4.0
0.3,6,7,112.0,100.0,4.0,3.0
0.3,6,8,193.0,162.0,4.0,2.0
0.3,6,9,304.0,222.0,5.0,3.0
0.3,6,10,468.0,328.0,5.0,3.0
0.3,6,11,677.0,418.0,5.0,2.0
0.3,6,12,936.0,518.0,5.0,0.0
0.3,6,13,1266.0,660.0,5.0,0.0
0.3,6,14,1680.0,828.0,5.0,0.0
0.3,6,15,2167.0,974.0,5.0,0.0
0.3,6,16,2740.0,1146.0,5.0,0.0
0.3,6,17,3419.0,1358.0,5.0,0.0
0.3,6,18,4224.0,1610.0,5.0,0.0
0.3,6,19,5150.0,1852.0,5.0,0.0
0.3,6,20,6207.0,2114.0,5.0,0.0
0.3,6,21,7380.0,2346.0,5.0,0.0
0.3,6,22,8713.0,2666.0,5.0,0.0
0.3,6,23,10205.0,2984.0,5.0,0.0
0.3,6,24,11852.0,3294.0,5.0,0.0
0.3,6,25,13694.0,3684.0,5.0,0.0
0.3,6,26,15713.0,4038.0,5.0,0.0
0.3,6,27,17933.0,4440.0,5.0,0.0
0.3,6,28,20330.0,4794.0,5.0,0.0
0.3,6,29,22965.0,5270.0,5.0,0.0
0.3,6,30,25821.0,5712.0,5.0,0.0
0.3,6,31,28939.0,6236.0,5.0,0.0
0.3,6,32,32271.0,6664.0,5.0,0.0
0.3,6,33,35851.0,7160.0,5.0,0.0
0.3,6,34,39714.0,7726.0,5.0,0.0
0.3,6,35,43844.0,8260.0,5.0,0.0
0.3,6,36,48243.0,8798.0,5.0,0.0
0.3,6,37,52913.0,9340.0,5.0,0.0
0.3,6,38,57948.0,10070.0,5.0,0.0
0.3,6,39,63237.0,10578.0,5.0,0.0
0.3,6,40,68792.0,11110.0,5.0,0.0
0.3,6,41,74746.0,11908.0,5.0,0.0
0.3,6,42,81003.0,12514.0,5.0,0.0
0.3,6,43,87668.0,13330.0,5.0,0.0
0.3,6,44,94639.0,13942.0,5.0,0.0
0.3,6,45,101977.0,14676.0,5.0,0.0
0.3,6,46,109669.0,15384.0,5.0,0.0
0.3,6,47,117813.0,16288.0,5.0,0.0
0.3,6,48,126297.0,16968.0,5.0,0.0
0.3,6,49,135148.0,17702.0,5.0,0.0
0.3,6,50,144482.0,18668.0,5.0,0.0
0.3,6,51,154206.0,19448.0,5.0,0.0
0.3,6,52,164395.0,20378.0,5.0,0.0
0.3,6,53,175034.0,21278.0,5.0,0.0
0.3,6,54,186103.0,22138.0,5.0,0.0
0.3,6,55,197619.0,23032.0,5.0,0.0
0.3,6,56,209662.0,24086.0,5.0,0.0
0.3,6,57,222185.0,25046.0,5.0,0.0
0.3,6,58,235201.0,26032.0,5.0,0.0
0.3,6,59,248657.0,26912.0,5.0,0.0
0.3,6,60,262671.0,28028.0,5.0,0.0
0.6,8,1,2.0,2.0,2.0,2.0
0.6,8,2,4.0,4.0,2.0,2.0
0.6,8,3,8.0,8.0,4.0,4.0
0.6,8,4,16.0,16.0,5.0,5.0
0.6,8,5,32.0,32.0,7.0,7.0
0.6,8,6,61.0,58.0,9.0,9.0
0.6,8,7,109.0,96.0,14.0,12.0
0.6,8,8,180.0,142.0,22.0,19.0
0.6,8,9,288.0,216.0,31.0,24.0
0.6,8,10,435.0,294.0,42.0,27.0
0.6,8,11,633.0,396.0,50.0,23.0
0.6,8,12,892.0,518.0,61.0,25.0
0.6,8,13,1210.0,636.0,64.0,14.0
0.6,8,14,1613.0,806.0,68.0,13.0
0.6,8,15,2094.0,962.0,74.0,14.0
0.6,8,16,2662.0,1136.0,81.0,16.0
0.6,8,17,3328.0,1332.0,88.0,17.0
0.6,8,18,4106.0,1556.0,93.0,11.0
0.6,8,19,5026.0,1840.0,97.0,11.0
0.6,8,20,6078.0,2104.0,100.0,8.0
0.6,8,21,7244.0,2332.0,101.0,6.0
0.6,8,22,8550.0,2612.0,103.0,5.0
0.6,8,23,10035.0,2970.0,104.0,2.0
0.6,8,24,11671.0,3272.0,104.0,1.0
0.6,8,25,13495.0,3648.0,104.0,1.0
0.6,8,26,15481.0,3972.0,105.0,2.0
0.6,8,27,17669.0,4376.0,105.0,0.0
0.6,8,28,20068.0,4798.0,105.0,0.0
0.6,8,29,22682.0,5228.0,105.0,0.0
0.6,8,30,25520.0,5676.0,105.0,0.0
0.6,8,31,28584.0,6128.0,105.0,0.0
0.6,8,32,31882.0,6596.0,105.0,0.0
0.6,8,33,35443.0,7122.0,105.0,0.0
0.6,8,34,39248.0,7610.0,105.0,0.0
0.6,8,35,43355.0,8214.0,105.0,0.0
0.6,8,36,47719.0,8728.0,105.0,0.0
0.6,8,37,52366.0,9294.0,105.0,0.0
0.6,8,38,57326.0,9920.0,105.0,0.0
0.6,8,39,62582.0,10512.0,105.0,0.0
0.6,8,40,68198.0,11232.0,105.0,0.0
0.6,8,41,74089.0,11782.0,105.0,0.0
0.6,8,42,80334.0,12490.0,105.0,0.0
0.6,8,43,86925.0,13182.0,105.0,0.0
0.6,8,44,93839.0,13828.0,105.0,0.0
0.6,8,45,101138.0,14598.0,105.0,0.0
0.6,8,46,108796.0,15316.0,105.0,0.0
0.6,8,47,116868.0,16144.0,105.0,0.0
0.6,8,48,125339.0,16942.0,105.0,0.0
0.6,8,49,134225.0,17772.0,105.0,0.0
0.6,8,50,143489.0,18528.0,105.0,0.0
0.6,8,51,153177.0,19376.0,105.0,0.0
0.6,8,52,163309.0,20264.0,105.0,0.0
0.6,8,53,173892.0,21166.0,105.0,0.0
0.6,8,54,184946.0,22108.0,105.0,0.0
0.6,8,55,196461.0,23030.0,105.0,0.0
0.6,8,56,208429.0,23936.0,105.0,0.0
0.6,8,57,220859.0,24860.0,105.0,0.0
0.6,8,58,233815.0,25912.0,105.0,0.0
0.6,8,59,247249.0,26868.0,105.0,0.0
0.1,3,1,2.0,2.0,1.0,1.0
0.1,3,2,4.0,4.0,1.0,1.0
0.1,3,3,8.0,8.0,2.0,2.0
0.1,3,4,16.0,16.0,2.0,2.0
0.1,3,5,32.0,32.0,2.0,2.0
0.1,3,6,60.0,56.0,2.0,2.0
0.1,3,7,108.0,96.0,2.0,2.0
0.1,3,8,181.0,146.0,2.0,2.0
0.1,3,9,288.0,214.0,2.0,2.0
0.1,3,10,431.0,286.0,2.0,2.0
0.1,3,11,629.0,396.0,2.0,2.0
0.1,3,12,884.0,510.0,3.0,3.0
0.1,3,13,1195.0,622.0,3.0,3.0
0.1,3,14,1597.0,804.0,3.0,1.0
0.1,3,15,2072.0,950.0,4.0,2.0
0.1,3,16,2647.0,1150.0,4.0,2.0
0.1,3,17,3318.0,1342.0,4.0,2.0
0.1,3,18,4098.0,1560.0,5.0,2.0
0.1,3,19,5016.0,1836.0,5.0,1.0
0.1,3,20,6044.0,2056.0,5.0,1.0
0.1,3,21,7203.0,2318.0,5.0,1.0
0.1,3,22,8491.0,2576.0,5.0,0.0
0.1,3,23,9973.0,2964.0,5.0,0.0
0.1,3,24,11618.0,3290.0,5.0,0.0
0.1,3,25,13419.0,3602.0,5.0,0.0
0.1,3,26,15417.0,3996.0,5.0,0.0
0.1,3,27,17605.0,4376.0,5.0,0.0
0.1,3,28,19996.0,4782.0,5.0,0.0
0.1,3,29,22598.0,5204.0,5.0,0.0
0.1,3,30,25435.0,5674.0,5.0,0.0
0.1,3,31,28505.0,6140.0,5.0,0.0
0.1,3,32,31803.0,6596.0,5.0,0.0
0.1,3,33,35352.0,7098.0,5.0,0.0
0.1,3,34,39123.0,7542.0,5.0,0.0
0.1,3,35,43182.0,8118.0,5.0,0.0
0.1,3,36,47548.0,8732.0,5.0,0.0
0.1,3,37,52208.0,9320.0,5.0,0.0
0.1,3,38,57139.0,9862.0,5.0,0.0
0.1,3,39,62379.0,10480.0,5.0,0.0
0.1,3,40,67951.0,11144.0,5.0,0.0
0.1,3,41,73857.0,11812.0,5.0,0.0
0.1,3,42,80077.0,12440.0,5.0,0.0
0.1,3,43,86666.0,13178.0,5.0,0.0
0.1,3,44,93600.0,13868.0,5.0,0.0
0.1,3,45,100824.0,14448.0,5.0,0.0
0.1,3,46,108480.0,15312.0,5.0,0.0
0.1,3,47,116517.0,16074.0,5.0,0.0
0.1,3,48,124985.0,16936.0,5.0,0.0
0.1,3,49,133816.0,17662.0,5.0,0.0
0.1,3,50,143073.0,18514.0,5.0,0.0
0.1,3,51,152774.0,19402.0,5.0,0.0
0.1,3,52,162905.0,20262.0,5.0,0.0
0.1,3,53,173509.0,21208.0,5.0,0.0
0.1,3,54,184521.0,22024.0,5.0,0.0
0.1,3,55,196061.0,23080.0,5.0,0.0
0.1,3,56,207927.0,23732.0,5.0,0.0
0.1,3,57,220307.0,24760.0,5.0,0.0
0.1,3,58,233189.0,25764.0,5.0,0.0
0.1,3,59,246553.0,26728.0,5.0,0.0
0.1,3,60,260471.0,27836.0,5.0,0.0
0.5,6,1,2.0,2.0,1.0,1.0
0.5,6,2,4.0,4.0,1.0,1.0
0.5,6,3,8.0,8.0,2.0,2.0
0.5,6,4,16.0,16.0,4.0,4.0
0.5,6,5,32.0,32.0,7.0,7.0
0.5,6,6,61.0,58.0,11.0,9.0
0.5,6,7,113.0,104.0,13.0,11.0
0.5,6,8,185.0,144.0,15.0,8.0
0.5,6,9,296.0,222.0,18.0,11.0
0.5,6,10,446.0,300.0,21.0,11.0
0.5,6,11,646.0,400.0,25.0,12.0
0.5,6,12,906.0,520.0,29.0,11.0
0.5,6,13,1229.0,646.0,31.0,8.0
0.5,6,14,1627.0,796.0,34.0,8.0
0.5,6,15,2109.0,964.0,38.0,10.0
0.5,6,16,2682.0,1146.0,42.0,8.0
0.5,6,17,3371.0,1378.0,46.0,9.0
0.5,6,18,4166.0,1590.0,50.0,9.0
0.5,6,19,5077.0,1822.0,53.0,7.0
0.5,6,20,6119.0,2084.0,56.0,8.0
0.5,6,21,7307.0,2376.0,58.0,9.0
0.5,6,22,8647.0,2680.0,59.0,7.0
0.5,6,23,10126.0,2958.0,60.0,6.0
0.5,6,24,11779.0,3306.0,61.0,4.0
0.5,6,25,13604.0,3650.0,61.0,3.0
0.5,6,26,15625.0,4042.0,62.0,4.0
0.5,6,27,17833.0,4416.0,65.0,6.0
0.5,6,28,20250.0,4834.0,65.0,4.0
0.5,6,29,22879.0,5258.0,65.0,1.0
0.5,6,30,25738.0,5718.0,66.0,2.0
0.5,6,31,28806.0,6136.0,66.0,0.0
0.5,6,32,32112.0,6612.0,66.0,0.0
0.5,6,33,35663.0,7102.0,66.0,0.0
0.5,6,34,39504.0,7682.0,66.0,0.0
0.5,6,35,43577.0,8146.0,66.0,0.0
0.5,6,36,47967.0,8780.0,66.0,0.0
